customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,loan performance
29d3bb181f,500,12/28/1971 00:00,Approved,TRUE,950,TRUE,3/22/2011 09:46,6,TRUE,13,77.39,500,6,77.39,84010,DavidBJett@gmail.com,324079416,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),3800,771,604,625,664,606,-1
6a05747a94,500,12/22/1961 00:00,Approved,TRUE,0,TRUE,3/22/2011 10:35,5,TRUE,5,193.91,500,5,193.91,83301,SylviaCThompson@gmail.com,123103729,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Home / Utilities),4700,534,546,565,664,591,1
b0d8806c09,700,6/17/1973 00:00,Approved,TRUE,400,TRUE,3/22/2011 10:40,8,TRUE,13,77.39,500,6,77.39,57058,MargieCFrawley@hotmail.com,291479903,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (Home / Utilities),1400,528,597,631,654,598,1
28f096ef8a,400,7/30/1951 00:00,Approved,FALSE,812,TRUE,3/22/2011 13:19,3,TRUE,6,108.8,400,3,108.8,84074,KellieAParkhurst@aol.com,324379828,4-12 months,3+ years,3+ years,Bi-weekly,Mobile,None,Bills (Medical),1112,717,616,710,757,629,1
c8c582bce9,800,1/5/1965 00:00,Approved,TRUE,950,TRUE,3/22/2011 13:35,8,TRUE,13,77.39,500,6,77.39,84020,RandallJHunnicutt@aol.com,124001545,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),2800,530,552,538,675,601,-1
3c182138f2,400,7/11/1967 00:00,Approved,TRUE,100,FALSE,3/22/2011 13:47,6,TRUE,13,61.91,400,6,61.91,57103,RichardMLuong@hotmail.com,91408899,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),1550,581,578,611,643,607,-1
b15ff0b371,500,7/12/1954 00:00,Approved,TRUE,320,TRUE,3/22/2011 14:51,5,TRUE,5,193.91,500,5,193.91,57785,DanielMYarbrough@bing.com,91400046,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Pay off loans / overdrawn acct,1099,577,638,711,741,632,1
fbee9e84fb,300,11/23/1961 00:00,Approved,FALSE,782,TRUE,3/22/2011 15:07,3,TRUE,6,83.09,300,3,83.09,57062,JameyKRusso@bing.com,291471134,1 year or more,3+ years,3+ years,Semi-monthly,Home,Work,Pay off loans / overdrawn acct,2096,492,552,573,680,606,1
0a57b0da19,500,5/9/1982 00:00,Approved,TRUE,800,TRUE,3/22/2011 15:20,5,TRUE,5,193.91,500,5,193.91,84058,DorisABroxton@hotmail.com,324377817,1 year or more,1-2 years,3+ years,Monthly,Mobile,None,Bills (General),2000,586,533,557,674,589,1
e3b019131f,800,12/15/1959 00:00,Approved,TRUE,232,TRUE,3/22/2011 15:59,8,TRUE,6,171.75,500,6,171.75,84601,LatishaSShugart@yahoo.com,324079555,1 year or more,3+ years,6 months or less,Monthly,Home,None,Other,1250,541,611,703,747,610,1
ac43002afc,800,2/23/1983 00:00,Approved,TRUE,570,TRUE,3/22/2011 16:46,6,TRUE,13,77.39,500,6,77.39,84010,RandiCWest@aol.com,324377516,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,None,Bills (Auto),2800,539,678,668,720,617,-1
3618df83df,600,5/15/1956 00:00,Approved,TRUE,300,FALSE,3/22/2011 17:43,8,TRUE,13,77.39,500,6,77.39,83401,TyroneCJones@bing.com,324173639,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Auto),1666,681,514,545,645,569,1
731138235a,500,10/25/1978 00:00,Approved,TRUE,750,TRUE,3/23/2011 05:15,5,TRUE,10,92.17,500,5,92.17,84790,CharlesGWallace@aol.com,124002971,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,None,Other,2200,616,599,630,690,630,1
4544b2a207,500,10/6/1973 00:00,Approved,TRUE,630,FALSE,3/23/2011 08:40,5,TRUE,10,94.7,500,5,94.7,57401,MonicaJRobertson@hotmail.com,91400172,1 year or more,1-2 years,3+ years,Semi-monthly,Home,Work,Bills (Auto),2000,763,580,637,681,598,1
4cc3b17641,600,3/1/1980 00:00,Approved,TRUE,1500,TRUE,3/23/2011 10:09,4,TRUE,8,130.18,600,4,130.18,84058,ConnieCClement@bing.com,124002971,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,None,Bills (General),2800,745,673,719,734,636,-1
ac6017f4a3,500,7/20/1976 00:00,Approved,TRUE,605,TRUE,3/23/2011 12:06,8,TRUE,13,77.39,500,6,77.39,84010,BarbaraRBanks@hotmail.com,124002971,1 year or more,7-12 months,6 months or less,Bi-weekly,Mobile,None,Bills (General),1640,50,561,557,656,613,-1
a332a2aa07,500,7/28/1956 00:00,Approved,TRUE,200,TRUE,3/23/2011 14:03,8,TRUE,8,144.85,500,8,144.85,83714,AustinBBacon@gmail.com,123171955,1 year or more,7-12 months,6 months or less,Monthly,Mobile,None,Bills (Auto),2800,453,565,563,630,613,-1
4c20d8d5a6,800,7/10/1975 00:00,Approved,TRUE,1500,TRUE,3/23/2011 16:23,7,TRUE,15,113.56,800,7,113.56,84062,AngelOStirling@aol.com,124000054,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,None,Bills (Auto),4878,766,603,627,681,618,1
cf95657c97,500,6/4/1972 00:00,Approved,TRUE,595,TRUE,3/23/2011 17:15,6,TRUE,6,171.75,500,6,171.75,57103,DianaARichards@aol.com,291479974,1 year or more,7-12 months,7-12 months,Monthly,Mobile,None,Bills (Home / Utilities),1800,354,537,536,653,576,-1
5878242d8f,700,5/2/1961 00:00,Approved,TRUE,300,TRUE,3/23/2011 18:16,5,TRUE,10,92.17,500,5,92.17,84302,DillonABriggs@gmail.com,124001545,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Other,1932,624,537,573,674,609,1
2a602e96e8,500,12/19/1987 00:00,Approved,TRUE,300,TRUE,3/23/2011 18:24,5,TRUE,10,92.17,500,5,92.17,83234,MariaPPitts@aol.com,124101555,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),1400,530,506,548,620,567,-1
5be2d50923,500,3/3/1969 00:00,Approved,FALSE,0,TRUE,3/23/2011 18:50,5,TRUE,10,92.17,500,5,92.17,84015,LeighDMartinez@bing.com,51000017,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,None,Bills (Auto),3000,329,597,649,666,620,-1
23f388704f,700,9/24/1953 00:00,Approved,TRUE,450,TRUE,3/23/2011 21:49,8,TRUE,17,92.64,700,8,92.64,84513,CathyJAllen@aol.com,124000054,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),1000,50,594,618,650,608,1
b82eba744a,500,5/5/1987 00:00,Approved,TRUE,350,FALSE,3/24/2011 07:06,5,TRUE,5,193.91,500,5,193.91,84043,MonicaSSummers@yahoo.com,31101169,1 year or more,7-12 months,6 months or less,Monthly,Mobile,None,Bills (Home / Utilities),1500,655,605,661,727,617,-1
49ab118eee,800,10/8/1984 00:00,Approved,FALSE,1300,FALSE,3/24/2011 10:03,8,TRUE,6,171.75,500,6,171.75,84790,LyleLMontoya@bing.com,122000247,1 year or more,6 months or less,3+ years,Monthly,Mobile,None,Bills (Auto),4251,661,501,509,643,555,-1
cef1eb6129,800,9/6/1955 00:00,Approved,FALSE,960,TRUE,3/24/2011 10:25,8,TRUE,8,231.76,800,8,231.76,83872,DianaJLopez@aol.com,123103729,1 year or more,3+ years,3+ years,Monthly,Home,None,Bills (Medical),3700,660,561,568,680,611,1
e170390af6,500,2/4/1984 00:00,Approved,TRUE,400,TRUE,3/24/2011 10:49,5,TRUE,10,92.17,500,5,92.17,84401,MarthaSFigueroa@aol.com,124001545,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,None,Bills (General),2700,544,590,626,640,613,1
23c9417208,800,3/10/1971 00:00,Approved,FALSE,915,TRUE,3/24/2011 11:14,8,TRUE,16,113.77,800,8,113.77,83854,TheresaAHeffernan@bing.com,325182690,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,None,Bills (General),1600,603,582,640,702,624,1
e38ae83ed4,600,4/27/1973 00:00,Approved,FALSE,518,TRUE,3/24/2011 12:54,6,TRUE,13,77.39,500,6,77.39,84067,BettyCReed@bing.com,124001545,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),2000,544,582,624,659,614,1
1be74f36fe,800,8/14/1970 00:00,Approved,TRUE,850,FALSE,3/24/2011 14:04,6,TRUE,12,84.03,500,6,84.03,84720,WilliamCSpeck@aol.com,124301779,1 year or more,6 months or less,1-2 years,Semi-monthly,Mobile,None,Bills (Medical),3288,583,629,653,684,609,1
805206719d,300,5/14/1943 00:00,Approved,TRUE,200,TRUE,3/24/2011 14:10,3,TRUE,3,170.81,300,3,170.81,84044,ReginaRSpeed@aol.com,124302150,1 year or more,3+ years,1-2 years,Monthly,Home,None,Bills (General),1363,568,545,551,680,592,unknown
241143a07a,800,2/15/1980 00:00,Approved,TRUE,375,FALSE,3/24/2011 21:56,8,TRUE,12,84.03,500,6,84.03,83646,FabiolaASmith@gmail.com,123103716,1 year or more,6 months or less,3+ years,Semi-monthly,Mobile,Work,Bills (General),2404,715,570,595,570,584,1
25dbbdd167,700,1/3/1971 00:00,Approved,TRUE,475,TRUE,3/25/2011 10:45,5,TRUE,5,193.91,500,5,193.91,83204,IsidraESoria@gmail.com,324173626,1 year or more,3+ years,6 months or less,Monthly,Mobile,Home,Bills (General),3500,716,556,548,607,589,-1
c8f391ff67,300,6/4/1976 00:00,Approved,TRUE,250,TRUE,3/25/2011 13:29,3,TRUE,3,170.81,300,3,170.81,57262,CharlesJHeaton@hotmail.com,91400172,3 months or less,3+ years,6 months or less,Monthly,Home,None,Bills (General),850,539,590,684,746,614,1
3a025755f3,800,8/1/1985 00:00,Approved,TRUE,0,TRUE,3/25/2011 14:28,8,TRUE,6,171.75,500,6,171.75,84404,BarbaraJBateman@yahoo.com,124002971,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Bills (Auto),1500,668,534,594,586,562,-1
8807660348,700,4/6/1949 00:00,Approved,FALSE,685,TRUE,3/26/2011 08:42,8,TRUE,6,171.75,500,6,171.75,84041,JohnKBruck@hotmail.com,124302150,1 year or more,3+ years,3+ years,Monthly,Mobile,Home,Other,2149,550,561,576,646,594,unknown
85fb1842f6,800,12/17/1981 00:00,Approved,TRUE,710,TRUE,3/26/2011 13:45,5,TRUE,10,147.47,800,5,147.47,83642,VondaCEldridge@gmail.com,123103716,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Pay off loans / overdrawn acct,2400,521,552,608,633,596,1
d842e21d04,800,8/9/1956 00:00,Approved,TRUE,475,TRUE,3/26/2011 15:19,8,TRUE,13,77.39,500,6,77.39,57237,MaryMPichardo@aol.com,91408734,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (General),2200,715,535,537,640,591,-1
bab196e7cb,800,11/30/1984 00:00,Approved,TRUE,400,FALSE,3/27/2011 15:25,8,TRUE,12,84.03,500,6,84.03,83634,MitziJChristopher@bing.com,124103799,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),1300,670,568,617,668,596,-1
981f0c1db3,300,1/22/1976 00:00,Approved,TRUE,825,FALSE,3/28/2011 08:07,5,TRUE,10,56.82,300,5,56.82,83404,ToddMGillum@bing.com,123271978,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills (Medical),3915,540,543,573,645,603,1
fe7542440a,800,3/29/1983 00:00,Approved,FALSE,500,TRUE,3/28/2011 16:36,5,TRUE,10,94.7,500,5,94.7,84110,GloriaIAlexander@yahoo.com,324079416,4-12 months,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills (Home / Utilities),2127,547,581,617,672,602,-1
dd87b5e504,800,11/2/1959 00:00,Approved,FALSE,741,FALSE,3/28/2011 19:09,8,TRUE,16,113.77,800,8,113.77,83709,DavidMPirtle@gmail.com,123103729,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,School,4600,642,652,671,711,654,1
7fe2aad46b,300,11/5/1970 00:00,Approved,TRUE,310,TRUE,3/28/2011 19:11,5,TRUE,5,116.34,300,5,116.34,57747,GeorgetteGBrooks@aol.com,291479592,1 year or more,3+ years,3+ years,Monthly,Home,Mobile,Other,1244,513,538,556,680,597,-1
00b5dc96d2,800,5/22/1972 00:00,Approved,TRUE,568,TRUE,3/28/2011 19:37,8,TRUE,12,84.03,500,6,84.03,84081,CarlSSimas@bing.com,124302150,1 year or more,3+ years,1-2 years,Semi-monthly,Work,None,Other,3800,521,531,596,641,603,-1
4e2596067f,500,10/1/1941 00:00,Approved,FALSE,0,TRUE,3/29/2011 05:50,5,TRUE,5,193.91,500,5,193.91,83849,LawrenceOHubbard@bing.com,123103606,1 year or more,3+ years,3+ years,Monthly,Mobile,Home,Bills (General),2400,50,551,582,680,615,1
7cb313563b,700,10/25/1954 00:00,Approved,FALSE,1353,TRUE,3/29/2011 09:14,6,TRUE,12,117.64,700,6,117.64,84062,GladysDCrowe@yahoo.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Home,Other,5700,543,656,679,729,648,1
22b6199fc1,700,7/23/1951 00:00,Approved,TRUE,650,TRUE,3/29/2011 09:42,5,TRUE,5,193.91,500,5,193.91,84108,ReneJMitchell@gmail.com,324078909,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (General),3000,719,522,541,629,587,-1
37e736b7df,800,3/8/1978 00:00,Approved,TRUE,325,TRUE,3/29/2011 13:24,8,TRUE,12,84.03,500,6,84.03,83705,EleanorASchaefer@hotmail.com,123171955,1 year or more,1-2 years,1-2 years,Semi-monthly,Mobile,Work,Bills (Auto),2675,612,533,545,639,601,-1
f887c94501,600,10/17/1961 00:00,Approved,TRUE,689,TRUE,3/29/2011 17:51,8,TRUE,13,77.39,500,6,77.39,84047,SocorroEWilliams@bing.com,124002971,3 months or less,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills (General),2138,712,571,611,663,593,-1
283581be8e,500,3/1/1972 00:00,Approved,TRUE,750,TRUE,3/30/2011 05:33,5,TRUE,10,92.17,500,5,92.17,57106,KimberlyIFlores@aol.com,91408598,1 year or more,3+ years,3+ years,Bi-weekly,Work,Mobile,Pay off loans / overdrawn acct,4400,589,582,625,645,612,-1
48c1a854b1,300,1/9/1982 00:00,Approved,TRUE,350,TRUE,3/30/2011 08:27,3,TRUE,6,83.09,300,3,83.09,84003,JamesMMiller@bing.com,124302150,1 year or more,7-12 months,7-12 months,Semi-monthly,Mobile,Work,Bills (Home / Utilities),1400,677,611,657,724,626,1
45485c8010,500,4/12/1969 00:00,Approved,FALSE,850,TRUE,3/30/2011 08:45,4,TRUE,8,110.97,500,4,110.97,84511,BernadetteDWilcox@yahoo.com,124002971,1 year or more,3+ years,3+ years,Semi-monthly,Home,Work,Bills (General),4000,768,540,596,589,601,-1
b3d01657a6,800,2/7/1966 00:00,Approved,FALSE,837,FALSE,3/30/2011 09:32,8,TRUE,16,113.77,800,8,113.77,84405,RudyGSampson@hotmail.com,324377516,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),2816,536,677,723,752,640,1
335d6beda1,800,4/2/1981 00:00,Approved,FALSE,425,FALSE,3/30/2011 11:40,8,TRUE,13,77.39,500,6,77.39,83843,SandraWWheeler@hotmail.com,323173313,1 year or more,6 months or less,1-2 years,Bi-weekly,Work,Mobile,Bills (Home / Utilities),2200,521,522,593,569,574,-1
dccda83b0a,800,10/13/1961 00:00,Approved,TRUE,750,TRUE,3/30/2011 12:53,7,TRUE,7,249.97,800,7,249.97,83647,BiancaDMorrow@gmail.com,122400724,1 year or more,6 months or less,3+ years,Monthly,Mobile,Work,Rent / Mortgage,4324,734,607,614,687,602,1
ad71595c2e,700,11/9/1954 00:00,Approved,TRUE,480,TRUE,3/30/2011 15:15,5,TRUE,10,94.7,500,5,94.7,57701,KathyCBrown@gmail.com,91408734,1 year or more,1-2 years,1-2 years,Semi-monthly,Home,Work,Other,3160,541,525,516,633,577,-1
43a90d9622,800,12/5/1961 00:00,Approved,TRUE,1895,TRUE,3/30/2011 15:19,4,TRUE,4,364.28,800,4,364.28,84098,SandraMRemick@gmail.com,325070760,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (Auto),7000,597,613,656,691,646,1
e83c938344,600,12/22/1975 00:00,Approved,TRUE,675,TRUE,3/30/2011 23:30,6,TRUE,13,92.87,600,6,92.87,84106,JoanBGiles@gmail.com,324079555,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Other,2050,492,634,683,742,627,-1
3354338732,500,3/27/1981 00:00,Approved,TRUE,400,TRUE,3/31/2011 00:05,5,TRUE,10,92.17,500,5,92.17,84120,RoselynDJohnson@hotmail.com,124302150,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,None,Bills (General),2468,712,549,633,668,578,unknown
89940ef6e9,800,6/23/1984 00:00,Approved,TRUE,625,TRUE,3/31/2011 07:55,8,TRUE,6,171.75,500,6,171.75,83204,AlexanderDJackson@yahoo.com,124103773,1 year or more,7-12 months,1-2 years,Monthly,Mobile,None,Bills (General),2000,538,590,644,684,590,1
95c6825df9,500,12/19/1952 00:00,Approved,TRUE,180,TRUE,3/31/2011 08:31,8,TRUE,8,144.85,500,8,144.85,57701,EricaBClaussen@aol.com,91408734,1 year or more,3+ years,1-2 years,Monthly,Home,Work,Bills (Auto),974,305,563,640,682,612,1
8ccd3e0b1e,500,7/27/1981 00:00,Approved,FALSE,500,FALSE,3/31/2011 10:17,5,TRUE,5,193.91,500,5,193.91,84115,EfrenJAu@gmail.com,124002971,1 year or more,1-2 years,1-2 years,Monthly,Mobile,Work,Bills (General),3100,573,622,657,726,629,-1
4997238a92,700,8/11/1954 00:00,Approved,TRUE,450,TRUE,3/31/2011 12:20,6,TRUE,12,117.64,700,6,117.64,84601,HildaTThomas@aol.com,124300327,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,None,Other,2735,734,582,623,674,632,1
cce6c5be8c,500,3/31/1959 00:00,Approved,TRUE,200,TRUE,3/31/2011 14:31,5,TRUE,10,92.17,500,5,92.17,84116,AvisMRobinson@aol.com,124002971,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Other,1800,573,530,542,672,571,-1
3fe561dc66,600,1/25/1989 00:00,Approved,TRUE,0,TRUE,3/31/2011 15:07,6,TRUE,12,84.03,500,6,84.03,84321,RoxanneSOchoa@aol.com,124002971,1 year or more,7-12 months,7-12 months,Semi-monthly,Mobile,Work,School,520,530,666,672,710,617,1
f58034e8a9,600,5/26/1982 00:00,Approved,TRUE,450,TRUE,3/31/2011 17:32,5,TRUE,10,94.7,500,5,94.7,83338,RaulGKeen@hotmail.com,124103799,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,Work,Bills (General),1680,473,613,644,689,593,-1
2255477d21,400,11/26/1970 00:00,Approved,FALSE,985,TRUE,4/1/2011 06:46,8,TRUE,17,52.94,400,8,52.94,84128,KevinECoronado@gmail.com,324377516,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (General),1800,593,576,567,662,621,1
ce8c21ed63,800,12/29/1987 00:00,Approved,TRUE,475,FALSE,4/1/2011 08:43,8,TRUE,13,77.39,500,6,77.39,84542,DamarisRLeonard@yahoo.com,324079539,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,None,Bills (Medical),1600,621,532,584,629,572,-1
0977294f18,800,11/2/1974 00:00,Approved,TRUE,900,TRUE,4/1/2011 11:05,8,TRUE,16,113.77,800,8,113.77,84088,AngeloEAltman@bing.com,124002971,1 year or more,7-12 months,3+ years,Semi-monthly,Mobile,Work,Other,2440,589,589,635,648,621,-1
46b8190229,500,6/5/1965 00:00,Approved,TRUE,0,TRUE,4/1/2011 11:41,5,TRUE,5,193.91,500,5,193.91,83639,SoniaSSmith@hotmail.com,123103716,1 year or more,1-2 years,3+ years,Monthly,Mobile,Work,Bills (General),1300,616,579,587,680,586,1
314dc5cfbc,800,6/4/1967 00:00,Approved,TRUE,1600,TRUE,4/1/2011 13:36,3,TRUE,3,284.69,500,3,284.69,84057,JoyGGonzalez@aol.com,124302914,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Bills (Medical),6000,538,580,607,685,628,1
1d35c38afe,800,8/13/1951 00:00,Approved,FALSE,0,TRUE,4/1/2011 14:34,8,TRUE,8,231.76,800,8,231.76,84405,JefferyMLashley@bing.com,324079555,1 year or more,3+ years,3+ years,Monthly,Mobile,None,Bills (Medical),790,808,624,668,723,636,-1
830edcce28,500,2/11/1961 00:00,Approved,TRUE,350,TRUE,4/1/2011 15:35,6,TRUE,13,77.39,500,6,77.39,57107,DebraBWilliams@bing.com,91400046,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Pay off loans / overdrawn acct,2200,431,629,658,705,642,1
3937019437,500,8/12/1969 00:00,Approved,TRUE,250,TRUE,4/1/2011 16:57,4,TRUE,8,108.48,500,4,108.48,84111,PaulaLCox@hotmail.com,124302613,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Bills (Medical),900,645,557,609,606,580,unknown
536f97e793,800,12/23/1957 00:00,Approved,TRUE,400,TRUE,4/1/2011 17:24,8,TRUE,12,84.03,500,6,84.03,84104,DannyMCunningham@yahoo.com,324079555,3 months or less,3+ years,3+ years,Semi-monthly,Home,Work,Other,2400,499,536,576,669,605,1
87af7b768d,300,10/1/1955 00:00,Approved,TRUE,500,TRUE,4/1/2011 20:38,8,TRUE,8,86.91,300,8,86.91,84119,BrandiMGoodwin@gmail.com,124002971,1 year or more,3+ years,1-2 years,Monthly,Home,None,Bills (General),1600,491,610,704,747,606,1
eed5940b27,500,10/26/1968 00:00,Approved,TRUE,875,TRUE,4/2/2011 09:42,5,TRUE,10,94.7,500,5,94.7,84121,JanieMLeija@yahoo.com,124000054,1 year or more,3+ years,1-2 years,Semi-monthly,Mobile,None,Bills (General),3550,569,562,622,693,611,1
58ae70fa0d,500,2/22/1989 00:00,Approved,TRUE,700,TRUE,4/2/2011 12:13,5,TRUE,10,92.17,500,5,92.17,57719,FrancesTPayeur@gmail.com,91408501,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Bills (General),2336,523,636,649,715,600,-1
f275bfa0d3,800,11/26/1959 00:00,Approved,TRUE,750,TRUE,4/2/2011 13:54,8,TRUE,8,231.76,800,8,231.76,83687,JoniJMeeks@yahoo.com,123271978,1 year or more,7-12 months,3+ years,Monthly,Home,None,Bills (General),2486,528,579,634,667,610,1
8ab141522d,400,1/23/1978 00:00,Approved,TRUE,525,TRUE,4/2/2011 15:25,6,TRUE,6,137.4,400,6,137.4,84660,JenniferJBarbour@yahoo.com,124000054,1 year or more,6 months or less,3+ years,Monthly,Mobile,Work,Other,4254,718,581,608,626,600,1
031247ab75,500,5/6/1965 00:00,Approved,TRUE,350,FALSE,4/2/2011 17:34,4,TRUE,8,110.97,500,4,110.97,84528,TheresaRMouser@bing.com,324377134,1 year or more,1-2 years,3+ years,Semi-monthly,Home,Work,Bills (General),1000,297,543,573,680,610,1
aefece7015,800,7/16/1953 00:00,Approved,TRUE,485,TRUE,4/3/2011 14:02,8,TRUE,13,77.39,500,6,77.39,83686,AlexandriaBNg@yahoo.com,124101555,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,Work,Other,1980,559,523,528,643,585,-1
a371b32e9c,300,9/14/1984 00:00,Approved,TRUE,300,TRUE,4/3/2011 18:44,3,TRUE,3,170.81,300,3,170.81,84119,TashaMLong@hotmail.com,124002971,1 year or more,7-12 months,6 months or less,Monthly,Home,Mobile,Bills (Auto),792,536,622,665,704,586,1
6456f9c521,800,6/9/1984 00:00,Approved,TRUE,750,TRUE,4/4/2011 04:06,6,TRUE,12,84.03,500,6,84.03,84010,SarahDCarrington@yahoo.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,None,Bills (General),1300,567,588,640,662,611,1
e2c803a12c,500,2/24/1978 00:00,Approved,TRUE,350,TRUE,4/4/2011 12:34,5,TRUE,5,193.91,500,5,193.91,57022,RitaDWarner@yahoo.com,291479974,1 year or more,3+ years,3+ years,Monthly,Home,Work,Bills (Auto),1571,544,517,539,628,582,-1
902431691,500,1/15/1945 00:00,Approved,FALSE,535,TRUE,4/4/2011 14:28,6,TRUE,6,171.75,500,6,171.75,57016,YvonneAHenning@bing.com,91400020,1 year or more,3+ years,3+ years,Monthly,Mobile,Mobile,Bills (Home / Utilities),3200,754,559,583,680,604,unknown
35b4378d7a,500,7/1/1988 00:00,Approved,TRUE,350,TRUE,4/4/2011 14:30,5,TRUE,10,92.17,500,5,92.17,57701,JuanitaHDeaton@gmail.com,91400046,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,None,Bills (General),600,734,585,628,703,584,1
0dd3c08bf4,800,1/7/1947 00:00,Approved,FALSE,0,TRUE,4/4/2011 14:45,6,TRUE,13,123.82,800,6,123.82,83712,SharonJEspinoza@bing.com,123171955,1 year or more,3+ years,6 months or less,Bi-weekly,Work,Mobile,Pay off loans / overdrawn acct,2086,589,547,565,680,605,1
689b7958a2,300,3/14/1954 00:00,Approved,FALSE,960,TRUE,4/4/2011 14:57,4,TRUE,4,136.6,300,4,136.6,84041,DonnaTLewandowski@aol.com,324377613,1 year or more,3+ years,1-2 years,Monthly,Home,None,Bills (Auto),1200,595,610,613,680,646,unknown
a1d16b8d4d,400,7/9/1980 00:00,Approved,TRUE,550,TRUE,4/4/2011 19:57,3,TRUE,6,108.8,400,3,108.8,83709,StephanieRWright@gmail.com,324173626,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Mobile,Bills (General),3392,564,554,603,628,616,-1
456cb30976,500,1/6/1959 00:00,Approved,TRUE,1200,TRUE,4/5/2011 07:20,5,TRUE,5,193.91,500,5,193.91,84124,JackieKLovejoy@gmail.com,324078721,4-12 months,3+ years,3+ years,Monthly,Home,Mobile,Bills (Medical),4200,586,575,646,716,612,1
d751257fb2,400,9/22/1953 00:00,Approved,FALSE,0,FALSE,4/5/2011 07:52,5,TRUE,10,73.74,400,5,73.74,83626,CarolynDKatz@yahoo.com,124103799,1 year or more,3+ years,3+ years,Bi-weekly,Home,Mobile,Bills (Home / Utilities),1920,660,553,565,674,603,1
76da1d7a30,800,12/23/1936 00:00,Approved,FALSE,1208,FALSE,4/5/2011 11:17,6,TRUE,6,274.81,800,6,274.81,83686,BettyMCorley@hotmail.com,123103729,1 year or more,3+ years,6 months or less,Monthly,Mobile,Mobile,Bills (Home / Utilities),3872,678,697,743,781,627,-1
57de857d10,500,3/31/1952 00:00,Approved,FALSE,3018,TRUE,4/5/2011 13:49,4,TRUE,8,110.97,500,4,110.97,57268,MariaKRivers@hotmail.com,91406121,1 year or more,3+ years,3+ years,Semi-monthly,Home,None,Other,9666,616,650,675,733,647,1
0ecfe36a59,300,7/29/1985 00:00,Approved,TRUE,525,TRUE,4/5/2011 15:24,3,TRUE,6,81.6,300,3,81.6,83704,AlfredoCWillard@bing.com,324172575,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,None,Other,2400,713,541,558,584,575,-1
